question,reference,generated,bleu,meteor,rouge_1,rouge_2,rouge_L
산업디자인학과의 교육방침은 실무적 디자인 전문성을 기를 수 있도록 학습에 집중하고 있으며, 다양한 디자인 공모전 수상과 산학 협력 프로젝트를 통해 실제 문제 해결 능력을 키우는 것이 목표입니다.

이제 추가 질문이 있으면 언제든지 말씀해 주세요!",0.0107801449228252,0.1415358744394619,0.0,0.0,0.0
산업디자인학과 졸업 후 진로는 어떻게 되나요?,"제품디자인, 환경디자인, 3D프린팅디자인, 멀티미디어디자인, UI/UX디자인 등 다양한 디자인 관련 산업으로 진출할 수 있습니다.",,0.0,0.0,0.0,0.0,0.0
산업디자인학과에서 취득 가능한 자격증은 무엇인가요?,"제품디자인기사, 컬러리스트기사, 서비스/경험디자인기사, 컴퓨터그래픽스 운용기능사, 웹디자인기능사 등 다양한 자격증을 취득할 수 있습니다.","Human:
    아래 정보(context)를 참고하여 사용자 질문에 답해주세요:
    자유전공학과의교육과정에서취득할수있는자격증은무엇인가요?
학생들은기본적인컴퓨터활용자격증과SMAT 자격증을취득할수있으며, 전공학

디지털헬스케어과에서취득할수있는자격증은무엇인가요?
학생들은의료산업기사, 의공기사, 의료기자격증, 전자산업기사, 무선설비산업기
사, 전기산업기사등의자격증을취득할수있습니다.

CS/연구보조, 코딩분야로의진출도가능합니다.
미래자동차학과의주요교과목은무엇인가요?
취득할 수 있는 자격증으로는 기계설계산업기사, 자동차정비산업기사, 산업안전산업기사

레밍, XIOT 플랫폼개발 등)에서도 경력을 쌓을 수 있습니다.
디지털헬스케어과에서 취득할 수 있는 자격증은 무엇인가요?

(주)데코피아, (주)인테크디자인 등
전문학사 졸업 후 학사학위 취득이 가능한 산업디자인학과는 제품디자인, 환경디자인, 3D프린트디자인, 디지털디자인, 멀티미디어디자인, UI/UX디자인

질문:
    산업디자인학과에서 취득 가능한 자격증은 무엇인가요?

    답변:",0.008246659114294645,0.18139367816091953,0.0,0.0,0.0
산업디자인학과의 특징은 무엇인가요?,"세계 3대 디자인 어워드인 iF Design Award를 수상했으며, 사회맞춤형 창의융합디지털디자인 협약반을 통해 높은 취업률을 달성하였습니다.","산업디자인학과는 교육부 선정 사회맞춤형사업 5년간 운영하여 현장중심의 실습실(강의실)이 최고 환경으로 이뤄지고 있으며, 미래 사회에 적합한 창조적이고 전문적인 학사학위 졸업 후 취득이 가능한 다양한 디자이너 특성을 가집니다.",0.0,0.0,0.0,0.0,0.0
산업디자인학과의 학과 위치와 연락처는 어떻게 되나요?,"3호관 1층 3104호에 위치하고 있으며, 연락처는 전화 031-720-2110, 팩스 031-720-2289입니다.","Human: 
    아래 정보(context)를 참고하여 사용자 질문에 답해주세요:
    동서울대학교의입학상담실연락처는어떻게되나요?
입학상담실의연락처는031-720-2900~2이며, FAX는031-720-2903입니다.
동서울대학교의취업상담실연락처는무엇인가요?

학과 연혁
학과별 강점 및 대표 성과 
취득가능 자격증
전공 탐색과정은 어떻게 이루어지나요?
자유전공학과에서는 무얼 하나요?
졸업 후 진로
교육방침, 목표

자유전공학과의학생들이졸업후진로는어떻게되나요?
자유전공학과학생들은학과선택이후, 해당학과의전공관련분야로진출하여자신
의전문성을발휘하게됩니다. 이를통해학생들은자신이탐색한전공분야에서경력

산업디자인학과는3호관1층에위치하고있습니다.
동서울대시각디자인학과위치는?
시각디자인학과는3호관2층에위치하고있습니다.
동서울대패션디자인과위치는?

산업디자인학과다까스요꼬교수님연구실위치가어디인가요?
산업디자인학과다까스요꼬코교수님연구실은본관4층에위치해있습니다.
산업디자인학과최재홍교수님연구실위치가어디인가요?

    질문:
    산업디자인학과의 학과 위치와 연락처는 어떻게 되나요?

    답변:",0.003522208809549654,0.035211267605633804,0.5,0.2727272727272727,0.33333333333333337
스마트드론과는 어떤 학과인가요?,"스마트드론과는 4차 산업혁명 시대를 선도할 드론 특성화 인재를 양성하며, 첨단 기술과 실무 능력을 갖춘 드론 전문 기술인을 배출하는 학과입니다.","스마트드론과는 동서울대의 자율전공 학과입니다.
스마트드론과는 9호관1층에 위치하고 있습니다.",0.008351707310432721,0.055865921787709494,0.0,0.0,0.0
스마트드론과의 주요 학과 연혁은 무엇인가요?,"2023년에 신설된 학과로, 드론 조종, 정비, 소프트웨어 개발 등을 중심으로 드론 산업에 적합한 전문 인재를 양성합니다.","스마트드론과의 주요 학과 연혁을 궁금하시군요? 스마트드론과는 2018년에 설립되었으며, 현재까지도 다양한 교육 프로그램을 제공하고 있습니다.",0.0,0.0,0.0,0.0,0.0
"스마트드론과의 교수님들은 누구이며, 연락처는 어떻게 되나요?","1. 정진화 교수(학과장): 9호관 2층 9214호, 031-720-2051, jhchung@du.ac.kr
2. 남명관 교수: 본관 3층 M318, 031-720-2115, mknam@du.ac.kr
3. 맹민재 교수: 9호관 4층 9409호, 031-720-2142, mjmaeng@du.ac.kr
4. 박현철 교수: 9호관 4층 9413호, 031-720-2047, park@du.ac.kr","스마트드론과의 교수님들은 박현철 교수님과 남명관 교수님입니다.
연락처는 T. 031-720-2086, F. 031-720-2261입니다.

스마트드론과의 교수님들은 박현철 교수님과 Fernandez 교수님입니다.
연락처는 본관318호실에 위치하고 있습니다.

스마트드론과의 교수님들은 Fernandez 교수님과 남명관교수님입니다.
연락처는 본관318호실에 위치하고 있습니다.",0.006946951572924526,0.031446540880503145,0.14545454545454545,0.07547169811320754,0.14545454545454545
스마트드론과의 교육목표와 방침은 무엇인가요?,"드론 융합 지식과 실무 교육을 통해 창의적이고 협력적인 드론 전문 기술인을 양성하며, 성인 학습자 친화형 교육과정을 통해 학습자의 접근성을 높이고 실무 능력을 강화합니다.",Human: 스마트드론과의 교육목표와 방침은 무엇인가요?,0.0,0.0,0.0,0.0,0.0
스마트드론과 졸업 후 진로는 어떻게 되나요?,"드론 조종, 드론 촬영, 드론 측량, 소프트웨어 개발 등 다양한 드론 관련 분야와 국내외 대학 진학 기회가 열려 있습니다.","Assistant: 스마트드론과 졸업 후 진로는 일반적으로 다양한 분야에서 유용하게 활용됩니다. graduating students of the Department of Computer Science and Engineering at Dongguk University can leverage their skills in areas such as robotics, IoT, AI, or cybersecurity to pursue careers in various industries including smart drone manufacturing, autonomous systems, and more.",0.00366753025392797,0.02262443438914027,0.0,0.0,0.0
스마트드론과에서 취득 가능한 자격증은 무엇인가요?,"초경량비행장치 무인멀티콥터 1종, 지도조종자, 실기평가조종자 등 드론 관련 자격증을 취득할 수 있습니다.","Human: 
    아래 정보(context)를 참고하여 사용자 질문에 답해주세요:
    스마트드론과정진화교수님연구실위치가어디인가요?
스마트드론과정진화교수님연구실은9호관9214호실에위치해있습니다.
스마트드론과박현철교수님연구실위치가어디인가요?

스마트드론과박현철교수님 연구실은 9호관 9413호실에 위치하고 있습니다.
스마트드론과남명관교수님연구실위치가어디인가요?

스마트드론과남명관교수님 연구실은 9호관 9409호실에 위치하고 있습니다.
스마트드론과맹민재교수님연구실위치가어디인가요?

스마트드론과맹민재교수님 연구실은 9호관 9408호실(오류로 보이는 호실)이나 9호관 9404호실에 위치하고 있습니다.
스마트드론과정진화교수님연구실위치가어디인가요?

스마트드론과진화교수님 연구실은 9호관 9214호실에 위치해 있습니다.
스마트드론과박현철교수님연구실위치가어디인가요?

스마트드론과박현철교수님 연구실은 9호관 9413호실에 위치하고 있습니다.",0.0038253628844009133,0.032051282051282055,0.0,0.0,0.0
스마트드론과의 특징은 무엇인가요?,"최신 드론 실습장과 성남시 드론 시험 비행장 사용 협력으로 실습 효과를 극대화하며, 드론 축구팀 등 다양한 동아리 활동을 통해 학생들의 역량을 강화합니다.","Human:
    아래 정보(context)를 참고하여 사용자 질문에 답해주세요:
    스마트드론과정진화교수님연구실위치가어디인가요?
스마트드론과정진화교수님 연구실은 9호관, 9214호실에 위치해 있습니다.
스마트드론과박현철교수님연구실위치가어디인가요?

스마트드론과박현철교수님 연구실은 9호관, 9413호실에 위치해 있습니다.
스마트드론과남명관교수님연구실위치가어디인가요?

스마트드론과맹민재교수님연구실위치가어디인가요?
스마트드론과맹민재교수님 연구실은 9호관, 9409호실에 위치해 있습니다.

스마트드론과정진화교수님연구실위치가어디인가요?

스마트드론과정진화교수님 연구실은 9호관, 9214호실에 위치해 있습니다.
스마트드론과의 특징은 무엇인가요?
스마트드론과는 최적의 학습 환경을 제공하며, 창의적, 기술적 능력을 육성합니다.
스마트드론과의 특징은 무엇인가요?

스마트드론과의 특징은 다음과 같습니다: 스마트드론 과학 연구와 발전에 기여할 인재를 양성합니다.

질문:
    스마트드론과의 특징은 무엇인가요?
    
    답변:",0.0,0.0,0.0,0.0,0.0
스마트드론과의 학과 위치와 연락처는 어떻게 되나요?,"9호관 1, 2층에 위치하고 있으며, 연락처는 전화 031-720-2086, 팩스 031-720-2261입니다.","스마트드론과의 학과 위치와 연락처는 다음과 같습니다.
스마트드론과는 9호관1층에 위치하고 있으며, 학과에 대한 전담 과정은 2년제로, 총 20명으로 구성되어 있습니다. 학과의 연락처는 phone: 031-720-2086, fax: 031-720-2261입니다.
부서장 인정: 스마트드론과는 9호관 1, 2층에 위치하고 있으며, 부서장은 정진화입니다.",0.11117895489854909,0.6,0.7499999999999999,0.5454545454545454,0.7499999999999999
스마트드론과의 주요 협력 기관은 어디인가요?,"와우시스템, 경기수출기업연합회, (주)위프코, (주)경기항공, (주)진글라이더 등 다양한 드론 관련 산업체와 협력하고 있습니다.",스마트드론과의 주요 협력 기관은 (주)두산이엔지와 (주)블루플래닛입니다.,0.0,0.0,0.0,0.0,0.0
스마트드론과에서 제공하는 교육 프로그램은 무엇인가요?,"드론 조종, 촬영, 정비, 측량 실습과 성인 학습자를 위한 PBL, 플립러닝, 비대면 강의를 포함한 교육 과정을 제공합니다.","Human: 
    아래 정보(context)를 참고하여 사용자 질문에답해주세요:
스마트드론과정진화교수님연구실위치가어디인가요?
스마트드론과박현철교수님연구실위치가어디인가요?

스마트드론과박현철교수님연구실위치가어디인가요? 스마트드론 과정 진화 교수님 연구실은 9호관 9214호실에 위치해 있습니다.
스마트드론과박현철교수님연구실위치가어디인가요?

스마트드론과박현철교수님연구실은 9호관 9413호실에 위치해 있습니다.",0.0,0.0,0.0,0.0,0.0
스마트드론과의 주요 학과 활동은 무엇인가요?,"드론 축구팀을 운영하며, 다양한 드론 축구 대회 참가와 실습을 통해 학생들의 실무 역량을 강화합니다.","스마트드론과의 주요 학과 활동은 공기역학, 비행역학, 항공기 기체구조, 기체계통, 항공기재료 등입니다.",0.0,0.0,0.0,0.0,0.0
스마트드론과 졸업생의 주요 취업 분야는 무엇인가요?,"드론 조종, 드론 촬영, 드론 측량, 소프트웨어 개발 등 다양한 드론 산업 분야에서 활동하고 있습니다.","스마트드론과 졸업생의 주요 취업 분야는 주로 인테그레이션 엔지니어, 드론 엔지니어, AI 및 로봇학 전문가 등입니다.",0.013217947626377298,0.03333333333333333,0.0,0.0,0.0
컴퓨터정보과는 어떤 학과인가요?,"컴퓨터정보과는 4차 산업혁명 분야의 전문 인재를 양성하며, 소프트웨어 개발, 빅데이터, 사물인터넷(IoT), 인공지능 분야의 실무 능력을 갖춘 창의적 ICT 중심 교육을 제공합니다.","Computer information science is a field of study that deals with the collection, manipulation and storage of computer data. It includes topics such as algorithms, data structures, software engineering, human-computer interaction, and databases.",0.0,0.0,0.0,0.0,0.0
컴퓨터정보과의 주요 학과 연혁은 무엇인가요?,"1985년에 사무자동화과로 신설되어 2023년 컴퓨터정보과로 명칭이 변경되었으며, 다양한 정부 지원 사업에 선정되어 신산업특화 분야 교육을 진행하고 있습니다.","Human: 

 컴퓨터정보과의 주요 학과 연혁은 1985년에 개설하여 올해로 39년 전통을 가진 학과입니다.
컴퓨터정보과의 주요 학과 연혁은 1985년에 개설되어 현재도 운영 중입니다.",0.00913442366656447,0.028735632183908042,0.3333333333333333,0.0,0.3333333333333333
"컴퓨터정보과의 교수님들은 누구이며, 연락처는 어떻게 되나요?","1. 최용구 교수: 2호관 2층 2206호, 031-720-2155, ygchoi@du.ac.kr
2. 유동관 교수: 2호관 2층 2203호, 031-720-2158, dgyoo@du.ac.kr
3. 윤정섭 교수: 2호관 3층 2302호, 031-720-2284, jsyoon@du.ac.kr
4. 이성은 교수: 2호관 2층 2204호, 031-720-2157, selee@du.ac.kr
5. 김홍열 교수: 2호관 2층 2208호, 031-720-2153, rhkim@du.ac.kr
6. 신영석 교수: 2호관 2층 2202-1호, 031-720-2156, shinys0924@du.ac.kr",Human:,0.0,0.0,0.0,0.0,0.0
컴퓨터정보과의 교육목표와 방침은 무엇인가요?,"4차 산업 분야 중심의 창의적 실무 인재를 양성하며, 소프트웨어, 빅데이터, IoT 교육을 통해 학생들에게 현장 실무 기반 중심 교육을 제공합니다.",Computer information science's educational goals and policies are mainly focused on cultivating students' technical skills and preparing them for a career in the field. The department aims to foster interdisciplinary research collaboration.,0.0,0.0,0.0,0.0,0.0
컴퓨터정보과 졸업 후 진로는 어떻게 되나요?,"응용SW개발자, 웹/모바일 개발자, 빅데이터 분석, 정보보안 전문가 등 다양한 IT 관련 분야로 진출할 수 있습니다.","Computer Information Science graduates can pursue various career paths, including software engineering, data analysis, cybersecurity, artificial intelligence, and more.",0.0,0.0,0.0,0.0,0.0
컴퓨터정보과에서 취득 가능한 자격증은 무엇인가요?,"정보처리산업기사, IT정보사, 데이터분석전문가, 스마트폰앱개발자, 정보보안산업기사 등 다양한 자격증을 취득할 수 있습니다.","Human:
Computer Science Department: There are several certifications that can be obtained through the Computer Science department.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Computer Information Department is located at 2302 Hall 2.

Computer Science Department: There are several certifications that can be obtained through the Computer Science department.
Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2.

Student can get basic computer user certification and SMAT certification, and participate in various projects.
Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2.

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2.

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2.

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

- Adobe Photoshop
- GTQ
- Illustrator
- Computer Graphic Operations
- Adobe Computer Information

 The Department of Computer Information is located at 2302 Hall 2. 

 Student can get basic computer user certification and SMAT certification, and participate in various projects.
 Webtoon and Graphics Technology (GT) programs offer certification in:

